word_id,Word,Article_Frequency,Title_Frequency
10784,insistedms,2,0
9267,groundspeaking,2,0
23911,windfarm,2,0
6322,doshe,2,0
18390,rosetterishi,2,0
16736,profiteering,2,0
18102,reutersreform,2,0
14814,ouaguiranigel,14,0
1746,beenand,3,0
12591,lunacy,3,0
15556,peopleso,4,0
5445,decency,4,0
4770,countryfarage,2,0
10972,invasionhe,3,0
18944,schemehe,2,0
13070,meanspirited,3,0
14342,obey,3,0
24032,wiretees,2,0
21389,tee,4,0
10107,houchen,6,0
17549,reformlord,2,0
15148,panicking,2,0
6770,electedmany,2,0
20380,starmerfarage,2,0
12664,maidstone,27,0
9201,greed,4,0
20748,stupidity,4,0
19260,selfentitled,3,0
10252,iceberg,3,0
24209,worsefarage,2,0
22522,ukrainespeaking,4,0
6331,doubledecker,2,0
11065,involvementhe,2,0
14210,nortern,2,0
18104,reuterssunak,2,0
17996,responds,4,0
12792,manifestosearlier,2,0
6657,economyfacing,3,0
15141,pandemicweve,3,0
4477,constraining,3,0
24145,workfarage,2,0
13367,ministes,2,0
8564,frontpage,4,0
23737,westhe,2,0
7892,farsighted,3,0
8312,fordespite,2,0
11540,justifies,2,0
19959,soand,2,0
16249,pope,6,0
23179,viii,2,0
3088,capaignspeaking,2,0
9150,grandchild,7,0
2461,brithday,2,0
13535,monotone,2,0
6494,dull,2,0
1809,believablenigel,2,0
13177,mercure,6,0
5179,dane,6,0
23986,wireconservatives,2,0
460,ahmedprime,4,0
24279,wrongdoinghe,2,0
16236,poolafp,3,0
6692,edinburghwhat,3,0
14918,outopinion,2,0
468,ahmedtwo,2,0
15846,placea,3,0
436,aheadan,2,0
4197,completed,9,0
7885,farreform,2,0
9038,gotel,2,0
1113,arrivalpeople,2,0
24013,wiremore,2,0
455,ahmedlabour,5,0
22069,torythe,2,0
9210,greensdr,2,0
16327,postdoctoral,2,0
17535,reflective,2,0
3097,capitalthere,2,0
12450,londonerssunak,2,0
448,ahmedboth,2,0
8617,fundamentally,19,0
6005,disagrees,2,0
17018,putini,2,0
11730,kyivspeaking,2,0
4036,commentsyou,2,0
7015,embolden,7,0
17022,putinlabour,2,0
464,ahmedsir,14,0
18969,schoolsasked,3,0
8803,genderasked,3,0
9715,helpful,5,0
18596,safeguarding,3,0
6675,ecozealots,4,0
6676,ecozealotsspeaking,2,0
10653,industrywere,2,0
9082,governmentkeir,3,0
14360,oblivionto,2,0
10014,homesunak,2,0
22506,ukraineduring,2,0
13493,monarchyand,2,0
10364,imagesstarmer,4,0
19665,sidestepped,2,0
15840,pivot,2,0
22214,transsir,2,0
7252,equalitythose,2,0
17981,respecting,2,0
13948,needscottish,2,0
8448,framed,2,0
14763,ouaguiraat,2,0
15756,pictwittercommvwlqrpm,2,0
12191,libby,2,0
2496,brook,2,0
12192,libbybrooks,2,0
9989,holyroodhe,2,0
20334,stale,6,0
21947,togetherthe,4,0
18446,routed,7,1
10344,imagesimmediate,2,0
10904,intermediate,8,0
24353,yearkeir,2,0
16655,probedthe,2,0
7303,escapade,2,0
11257,ittheres,2,0
8221,floorsir,2,0
21790,thursdaygreater,2,0
169,actionross,2,0
14779,ouaguiradouglas,2,0
11864,laserfocused,2,0
16605,prioritiesspeaking,2,0
19004,scotish,2,0
723,an,2,0
8828,generationscotland,3,0
19327,separatist,5,0
18840,saysthey,2,0
1053,arerepairing,2,0
18320,roadsending,2,0
23373,waitsrestoring,2,0
18977,schoolsmaking,2,0
18600,safercutting,2,0
4178,competency,2,0
4085,commitmentsthe,2,0
8173,flatlined,3,0
20323,stagnation,2,0
17609,regrow,2,0
14773,ouaguiracoming,2,0
6690,edinburghrishi,2,0
10339,imagesed,2,0
456,ahmedliberal,2,0
6292,donned,3,0
9934,hivis,5,0
12454,londonon,2,0
3511,chatted,3,0
20697,stroked,3,0
16348,posttraumatic,3,0
20668,stress,4,0
6114,disorder,5,0
21387,teddythe,3,0
15654,petthe,2,0
10088,hose,3,0
15695,photographer,4,0
20258,spray,3,0
23071,vehiclehe,3,0
13566,moorepa,2,0
24003,wireifs,4,0
454,ahmedhuge,2,0
11395,johnsonaddressing,2,0
20715,strugglingmr,2,0
22928,upwardson,2,0
24418,yearsweve,2,0
24563,zerohe,2,0
362,aftereffect,4,0
9096,governmentreform,2,0
14827,ouaguirarichard,2,0
13632,morningtaking,2,0
917,apologiseso,2,0
23732,wesstreeting,2,0
2071,blatantly,2,0
17554,reformpartyuk,2,0
21805,ticerichard,3,0
11444,journalism,9,0
13623,morningi,2,0
7183,ensures,3,0
120,accountpoll,2,0
14761,ouaguiraas,5,0
15799,pictwittercomycvypcrs,2,0
13633,morningthe,4,0
16057,poison,7,0
14820,ouaguirapaul,2,0
22577,unattainablethe,2,0
16394,powercriticising,2,0
6592,easierthat,2,0
9814,hide,6,0
9813,hidden,2,1
8789,gear,4,1
12035,leastpreferred,1,0
4512,contentall,1,0
20837,suggestson,1,0
3318,centtechne,1,0
13219,michela,2,0
13616,morizzo,3,0
20608,strategiesonly,1,0
997,approximately,2,0
4668,correctly,2,0
22959,uselessthough,1,0
5975,dipping,1,0
21940,toe,1,0
2997,campaignsso,1,0
10060,hopingrecent,1,0
15052,owns,2,0
2987,campaignsam,1,0
11338,jeffers,1,0
4517,contentthe,1,0
10045,hop,1,0
7195,entertaining,1,0
20727,stufffor,1,0
9275,groupsaround,1,0
6941,electionyoung,1,0
14954,over,2,0
23573,waypolling,1,0
6107,dismay,3,0
11807,lag,1,0
1368,averageall,1,0
15239,parliamentto,3,0
23276,voteregistering,1,0
15392,passedyou,1,0
23305,voteryou,1,0
3039,candidatemps,1,0
23949,winshow,1,0
17749,remotely,3,0
23330,voteyou,1,0
306,advisable,1,0
11223,itif,1,0
15625,personallyhow,1,0
5305,dayhowever,1,0
3674,circumstancesthese,1,0
19385,serviceyou,1,0
6829,electionhowever,1,0
962,applywhat,1,0
10285,idfollowing,1,0
23269,votemany,1,0
12213,licenceshowever,1,0
14536,omission,1,0
15541,peopleif,2,0
16298,posse,1,0
7634,expire,1,0
5233,dateread,2,0
18981,schoolsprime,1,0
23747,westminsterread,1,0
14063,nextglasgow,1,0
17295,realigning,1,0
13713,mpsthe,2,0
13191,messageimage,1,0
16297,positively,2,0
9843,hightax,2,0
20577,storing,2,0
15549,peopleread,1,0
23316,voteson,1,0
18022,restoringthe,1,0
4515,contention,2,0
13869,nationalistsif,1,0
24366,yearsa,2,0
8097,finishedalison,1,0
21649,thewlis,1,0
6462,drubbing,1,0
23569,wayfrom,1,0
16240,poorerand,1,0
17687,relentless,3,0
8721,gamechanging,3,0
11323,jason,2,0
530,aldenbloomberg,1,0
12564,lpspeaking,1,0
12255,lifetimei,2,0
1755,beforemrs,2,0
22834,unsuccessfully,7,0
15958,plotted,2,0
24398,yearsome,2,0
411,agitating,2,0
6354,downfall,3,0
13197,messing,2,0
1090,arounda,2,0
15476,peacetime,3,0
21469,terrified,2,0
21016,surrendering,1,0
11766,labourlast,1,0
18295,riskin,1,0
23709,wellpaying,1,0
5137,cycling,2,0
18448,routesthe,1,0
3592,chilly,1,0
15716,picturesque,1,0
18202,rider,1,2
23074,velo,1,0
9571,haslemere,1,0
13207,metre,2,0
20487,steepest,1,0
5118,customised,1,0
3119,carbonfibre,1,0
3184,carsteve,1,0
21822,tightest,1,0
21941,toeing,1,0
4779,countryinteractiveif,1,0
13196,messed,1,0
6670,economystreet,1,0
18065,retained,2,0
10879,interactivethis,1,0
23559,waverley,1,0
2255,borough,6,0
21826,tightness,1,0
15834,pitching,1,0
13014,maybewhile,1,0
18072,retire,1,0
16244,poorits,1,0
14226,northsouth,1,0
5752,deprivationhe,1,0
18632,saiddefaulta,1,0
15172,parade,1,0
6935,electionwhile,1,0
11794,labrador,1,0
8774,gazaanushka,1,0
1246,athique,1,0
4875,cowardi,1,0
8385,fortnightly,1,0
17816,repliedathique,1,0
8584,fucked,3,0
2808,bustgaza,1,0
3428,changerivers,1,0
23717,welltodo,1,0
18676,saidrivers,1,0
10169,hug,1,0
12144,letting,3,0
23774,whatrobert,1,0
14859,oulton,2,0
9768,hereoulton,1,0
23333,votinghe,1,0
19780,situationhowever,1,0
12432,lockhart,2,0
19448,shalford,1,0
9333,guildford,3,0
23415,walsh,3,0
3593,chime,4,0
24199,worldview,1,0
8581,frustrationslockhart,1,0
9667,heartin,1,0
2333,bramley,2,0
13254,midst,1,0
21141,sylvie,1,0
22568,unafraid,1,0
10387,immaculate,1,0
3744,claret,1,0
3424,changemax,1,0
476,aiken,1,0
23018,vainaiken,1,0
4908,cranleigh,1,0
18646,saidim,1,0
9435,handbag,1,0
2404,brick,4,0
4858,coverageunder,1,0
7178,enshrined,1,0
10490,inability,2,0
2001,binary,1,0
692,amending,1,0
3351,certification,1,0
20067,sosimplifying,1,0
17333,reassignment,2,0
16696,processlabour,1,0
13472,modernisedthis,1,0
20690,stripping,2,0
18597,safeguardsshadow,1,0
23988,wirecurrent,1,0
6550,dysphoria,2,0
337,affirmed,1,0
12381,livesa,1,0
3345,certificatelabours,1,0
22629,undergo,5,0
6800,electionchanging,1,0
19427,sexthe,2,0
8411,foul,1,0
4547,continuewomen,1,0
24041,wirewhether,1,0
17224,rapist,1,0
10125,housed,1,0
3758,clashing,1,0
12096,legislationimplementing,1,0
2844,ca,7,0
18136,reviewboth,1,0
10443,implementing,2,0
7884,farreaching,1,0
6044,discouraging,1,0
24061,withdrawing,4,0
7138,englanddr,1,0
8809,genderrelated,1,0
6551,dysphoric,1,0
12182,lgbtq,4,0
20561,stonewall,4,0
13945,needmeanwhile,1,0
12202,liberty,3,0
23595,weaponised,2,0
18122,revel,1,0
13809,myth,1,0
15559,peopleteaching,1,0
18976,schoolslooking,1,0
22660,understo,1,0
8261,followedlabour,1,0
6429,drifted,1,0
13541,monthduring,1,0
11502,julyshe,1,0
23428,wannabe,1,0
4530,contestthe,1,0
18254,rightwinger,1,0
10943,inthis,2,0
7920,favoured,2,0
875,antiwoke,1,0
22335,trussms,1,0
20657,streetwith,1,0
8259,followcontenders,1,0
21895,tinbridge,1,0
23968,wipeoutformer,1,0
5168,dame,1,0
13423,mistakenwith,1,0
10872,intentionsir,1,0
3541,chepstow,3,0
5337,dayvoters,1,0
12835,maple,3,0
1366,avenue,6,0
712,amphlett,1,0
11581,keith,2,0
7276,eric,2,0
590,allenin,1,0
5425,debra,1,0
23873,wilkes,1,0
22285,triumphed,1,0
1736,bedford,3,0
23318,votesthere,2,0
20238,spoilt,2,0
14223,northpanorthern,1,0
494,airwave,1,0
161,actionasked,1,0
6297,donthe,1,0
10195,hunchtheres,1,0
10760,inquiryit,1,0
11691,knowledgeasked,1,0
10406,immigrationmr,1,0
3631,chorus,2,0
10993,investigatedministers,1,0
24496,yourselfmr,1,0
9880,himselfsunak,1,0
10700,informationfour,1,0
24277,wrongdoingan,2,0
6821,electiongeorge,1,0
288,advancetobias,1,0
6641,eclipse,3,0
6833,electionim,1,0
163,actionellwood,1,0
18630,saidchris,1,0
14928,outright,5,0
11600,kettering,6,0
13222,microphone,3,0
2210,bookie,4,0
8374,formulathe,3,0
19456,shameof,2,0
17334,reassurance,5,0
20650,streetsbut,2,0
12563,loyalty,3,0
218,addednecessary,1,0
12431,locked,6,0
12321,linsellswnssir,1,0
16719,productsmeanwhile,1,0
21552,theftat,1,0
12398,livingsir,1,0
19784,situationsadly,1,0
9529,hardshipin,1,0
13841,nappy,1,0
19563,shopliftingin,1,0
20333,staking,1,0
19068,scrutinyweve,1,0
9312,guardianit,1,0
10410,imminent,3,0
20878,sunakmarginal,1,0
8711,gamblerearlier,1,0
18996,scope,9,0
14554,oneanother,1,0
5225,datefour,1,0
10759,inquiryduncan,1,0
5963,dim,4,0
3212,casual,1,0
12257,lifeyou,1,0
3085,capable,3,0
17092,quicker,2,0
9099,governmentsbut,1,0
15216,parliamentellwood,1,0
16986,purchase,2,0
18648,saidit,2,0
10702,informationspeaking,1,0
2211,bookiesother,1,0
18023,restricted,6,0
8408,foster,3,0
1553,bannedthe,1,0
14620,opaque,1,0
7883,farrago,1,0
10322,illustration,1,0
22545,ukwill,1,0
16702,prochaska,1,0
21433,tempts,1,0
17100,quid,1,0
14203,normalises,1,0
14200,normalin,1,0
20676,stretchthe,2,0
5314,daymr,2,0
16747,programmeearlier,1,0
5416,debatesunak,1,0
12973,mathersstarmers,1,0
8098,finishedthe,1,0
11175,issuesour,1,0
12972,mathersstarmer,11,0
20287,stabalise,1,0
12353,listshe,1,0
9070,governmenteverything,1,0
240,addsstarmer,4,0
243,addswe,2,0
16868,protectedhe,1,0
8806,genderlabour,1,0
3144,carei,1,0
19812,skip,4,1
18829,saysmy,1,0
18971,schoolshe,1,0
7979,feeswe,1,0
239,addsrwanda,1,0
3734,claimsnot,1,0
16695,processing,1,0
10570,indefinitely,1,0
242,addsthe,1,0
6098,disincentive,1,0
8551,fromhe,2,0
21705,thiswe,1,0
8555,fromwe,1,0
15879,planhe,1,0
21954,tolabour,1,0
8924,gimmickstarmer,1,0
13952,needswe,1,0
238,addsive,1,0
15322,partyharry,1,0
11969,leadercole,1,0
4641,corbyni,1,0
18834,saysshock,1,0
15572,percentfull,1,0
17848,reportshock,1,0
4033,commentsstarmer,1,0
12975,matherssunak,10,0
14298,nowsir,2,0
19582,shortlysunak,1,0
8686,gaffehe,1,0
237,addsill,1,0
21578,thempm,1,0
20203,spendingwatch,1,0
8900,ghost,1,0
20648,streetpm,1,0
21303,taxesill,1,0
12942,mathersabolishing,1,0
9997,homeboth,1,0
12780,manifestoi,1,0
12271,likedhe,1,0
13919,nearrecord,1,0
12154,levelsi,1,0
241,addssunak,1,0
12352,listsan,1,0
5895,diagnosedthe,1,0
916,apologises,3,0
24096,womanive,1,0
21209,takenhe,1,0
6564,earliersunak,1,0
13556,monthspm,1,0
23678,welfarea,2,0
5834,detective,1,0
1860,benefitspm,1,0
12642,maderishi,1,0
18366,romehowever,1,0
21956,toldwhy,1,0
17406,recordhe,2,0
3586,childrenpm,1,0
904,apartfull,1,0
12944,mathersanyone,1,0
18010,responsiblypm,1,0
18474,rowpm,1,0
20288,stabalised,1,0
17282,readerspm,1,0
12974,matherssun,1,0
22669,underwayhe,1,0
10401,immigrationdebate,1,0
22382,tuned,2,1
22874,updatesnigel,1,0
13234,middletonnigel,1,0
22515,ukrainemr,2,0
2121,blown,2,0
22517,ukrainenigel,2,0
4021,commentsask,1,0
5076,cuddling,2,1
16059,poisoning,2,1
22055,torrid,1,0
7710,exukip,1,0
17086,queued,1,0
4280,condemnation,1,0
14109,nightin,1,0
10516,incendiary,1,0
17201,ramped,1,0
23998,wirehis,1,0
18428,roundly,2,0
4282,condemnedbut,1,0
4438,conspiracy,10,0
24370,yearsas,1,0
17896,repugnantthe,1,0
11595,kentmr,1,0
10238,hypocrisyfirefighters,1,0
7694,extinguish,1,0
14418,odesa,1,0
10352,imagesmr,2,0
17025,putinon,1,0
7562,excuselord,1,0
18325,robertson,3,0
11715,kremlinhe,1,0
5011,crisply,1,0
893,anythinglord,1,0
1018,archiveearlier,1,0
17019,putinin,1,0
21184,tack,1,0
3448,channelhe,2,0
23674,welcomehe,1,0
18495,rudest,1,0
11549,karwai,1,0
21232,tang,1,0
10333,imagesa,7,0
19540,shit,1,1
15547,peopler,1,0
14528,olympic,5,0
7726,facebookhe,1,0
19541,shitand,1,0
3522,cheating,8,0
22703,unforgivablehis,1,0
9005,gold,4,0
3920,colchester,10,0
13696,mphe,1,0
18004,responsibilityjames,1,0
15792,pictwittercomwgfxwqepj,1,0
3922,colchesterlab,1,0
4894,cracknells,1,0
4409,conservativestwo,1,0
23295,votersrelatedtories,1,0
12698,majorityare,1,0
21838,timea,1,0
7858,farbut,1,0
8347,formal,6,0
22763,uniting,1,0
3556,cheviot,1,0
17969,respectability,1,0
9426,hammering,2,0
10171,hugely,3,0
13716,mpswhereas,1,0
1974,bigtime,1,0
23219,visitor,4,0
13612,morethe,2,0
23934,winnable,2,0
13375,minuscule,1,0
7142,englandrishi,1,0
23554,wattie,3,0
3554,cheungas,1,0
8651,furthermore,3,0
9428,hamper,3,0
14701,orderall,1,0
20065,sorted,1,0
14398,occur,2,0
20051,soonhowever,1,0
17326,reasonably,4,0
13574,morass,1,0
4325,conflicting,1,0
8230,flowing,1,0
6410,drastic,1,0
17589,regimen,1,0
4149,companiessaving,1,0
5120,cutback,1,0
15613,perpetual,1,0
12459,lone,1,0
22690,unexciting,1,0
21779,thunder,1,0
18724,salvationthats,1,0
856,antimonarchyrishi,1,0
12915,masseycchqand,1,0
15251,partially,7,0
369,afterspeaking,1,0
22671,underwent,1,0
10916,interrogation,1,0
14073,nhsboth,1,0
20390,starmerled,1,0
8603,fullest,1,0
9380,hadeverybody,1,0
2847,cabinetit,1,0
23067,veered,4,0
8668,futurei,1,0
8675,futuresunak,1,0
19584,shortserving,1,0
15890,plansi,1,0
7804,familiarif,1,0
9481,happenin,1,0
1115,arrivalsthose,1,0
17087,queueing,3,0
2863,calais,6,0
9772,hererishi,1,0
9221,greg,1,0
19148,seatsunak,1,0
13343,ministerin,1,0
16233,pontypool,8,0
22017,torfaen,1,0
19480,sharelabour,1,0
18848,saythe,1,1
22117,townrachel,1,0
16041,pointsophie,1,0
18201,rideout,2,0
14051,newsquestsophie,1,0
2854,caerleon,1,0
5940,differentlyi,1,0
3441,changewhat,1,0
16637,privatized,1,0
16246,poorthe,1,0
18671,saidread,1,0
13603,moreopinion,1,0
13505,mondaywhen,1,0
23272,voteopinion,1,0
6838,electionjames,1,0
18728,samephillip,1,0
2520,bryant,2,0
5131,cwmbran,1,0
13651,mosquerobert,1,0
8862,georgious,2,0
14050,newsquestrobert,1,0
8761,gate,9,1
13220,michelle,4,0
13508,mones,1,0
19057,screwing,1,0
4274,conclusionthe,1,0
11756,labourfollow,3,0
4849,coveragehere,5,0
1697,bbcsir,6,0
11274,itvwhen,3,0
10222,husainit,3,0
774,ankle,3,0
6748,eitherquestion,3,0
17077,questioningthe,3,0
17083,questionsthe,3,0
6785,electionall,2,0
11078,iplayerthe,2,0
17154,radioitv,2,0
20483,steaming,3,0
11276,itvx,2,0
20755,stvelsewhere,2,0
24508,youtubethe,3,0
17278,reactionwill,3,0
14712,organises,2,0
834,anticipate,4,0
1286,attendingthe,1,0
21260,targetted,1,0
16618,priory,2,0
3361,chaired,2,0
13139,melville,1,0
14395,occupation,4,0
24407,yearsspeaking,2,0
1423,backburnerbut,1,0
5067,crushed,1,0
13534,monomaniamr,1,0
18791,savaged,1,0
16559,pretender,1,0
5866,developmentmandate,1,0
10588,independencewarning,1,0
16436,pragmatism,1,0
12377,livelihoodssimilarly,1,0
19017,scotlandmr,1,0
17512,referendumhowever,1,0
18035,resultfirst,1,0
3553,cheunga,1,0
19948,snpheld,1,0
4447,constituenciesreferring,1,0
21943,togetherhe,2,0
1422,backburner,2,0
18447,routedmr,1,0
1045,arefive,1,0
15945,pledgesreform,1,0
855,antimonarchy,1,0
6610,eastthe,1,0
17789,repairing,1,0
21318,taxian,1,0
15262,partied,2,0
15137,pandemicrichard,1,0
21712,thomson,1,0
400,agendait,1,0
6767,electedfollow,1,0
4854,coveragesir,2,0
8827,generationnorth,1,0
6502,dunbartonshiremeanwhile,1,0
18151,revive,2,0
5184,dangerously,3,1
22627,underfunded,1,1
13346,ministermatt,1,0
24244,wrack,4,0
2418,brigade,3,0
7924,fbu,2,0
22364,tuc,2,0
7027,emergencyit,1,0
16212,pollsspeaking,2,0
22645,underprepared,2,0
3640,chownpathe,2,0
23867,wildfire,1,0
9682,heatwaves,1,0
8216,flooding,4,0
10427,impeded,2,0
8111,firefighter,8,0
7925,fbus,1,0
5762,deregulation,1,0
12775,manifestoacross,1,0
6356,downfire,1,0
24403,yearsseveral,1,0
18302,riskthey,1,0
21423,temperature,1,0
2785,busiest,1,0
7131,engine,3,0
21575,themmatt,1,0
3816,clive,3,0
8794,geepa,1,0
1415,babet,1,0
22571,unanswered,1,0
5555,deferred,1,0
14215,northamptonshire,5,0
14909,outmr,2,0
10954,intraythe,1,0
22647,underresourced,1,0
11036,investmentunder,1,0
9978,hollowing,7,0
17947,resiliencefirefighters,1,0
17967,resourcingthe,1,0
23126,victimsthe,1,0
5041,crossgovernment,2,0
9657,heardshawn,1,0
16076,policeknife,1,0
19035,scourge,2,0
3581,childrenit,1,0
20688,stripe,2,0
18594,safecutting,1,0
4968,crimeit,1,0
21939,toddler,2,0
11430,jon,3,0
23076,venablessir,1,0
21199,tagging,3,0
5103,curfew,1,0
1784,behavioural,1,0
4560,contractsunder,1,0
7744,facinglabours,1,0
24574,zombie,2,0
7685,extend,1,0
23598,weaponsthe,1,0
8226,flout,1,0
14128,ninja,1,0
24575,zombiestyle,1,0
2045,blade,1,0
12620,macheteschris,1,0
23151,videojames,1,0
22343,trusthe,1,0
18771,saturdayand,1,0
22704,unforgivablemr,1,0
9310,guardianhis,1,0
24278,wrongdoingcraig,1,0
9705,heldmr,1,0
2087,blindly,1,0
13697,mpive,1,0
13497,mondayim,1,0
801,annoy,1,0
11669,kitwood,1,0
18898,scandalsteve,1,0
9588,hauled,1,0
4071,commissionsunak,1,0
17952,resisted,2,0
11201,itasked,3,0
9444,handled,2,0
6138,disreputable,2,0
21051,suspendedbut,3,0
11252,itstevebakerfrsa,1,0
6865,electionpestonpictwittercomsdukngpw,1,0
11269,itvpeston,1,0
20284,squirming,2,0
2082,blew,2,1
20829,suggestedsteve,1,0
21428,temporarily,1,0
17328,reasoningit,1,0
15813,pile,2,0
5237,datespeaking,1,0
11260,ittobias,1,0
18861,scandalasked,2,0
426,agreei,2,0
14301,nowthe,3,0
12641,madeif,2,0
11467,judgementon,1,0
19325,separately,2,0
11023,investigationsmeanwhile,1,0
6505,duncansmith,1,0
8819,generalthe,1,0
16698,processparties,1,0
21936,todaythanks,1,0
12373,liveblogmy,1,0
2550,bstcommentator,1,0
11555,katie,2,0
7456,eventcontroversial,1,0
14061,newton,8,0
9,abbotms,1,0
7463,eventshe,1,0
17551,reformms,1,0
9582,hateful,3,0
17641,reinstated,1,0
22392,turkish,1,0
2194,bombingskatie,1,0
16058,poisoned,3,0
22770,universitynigel,1,0
18980,schoolspeaking,1,0
17495,reestablishedhe,1,0
1924,betssir,1,0
14877,outcomesthe,1,0
18333,robustlyhe,1,0
8286,footballer,7,0
2896,calledpeople,1,0
20030,somethings,2,0
18251,rightthere,1,0
14512,okaybut,1,0
23757,westreform,1,0
16289,positionhe,2,0
13443,mixtheres,1,0
2640,bstpub,1,0
13331,ministerchris,1,0
19693,sigsworth,3,0
24270,writesspeaking,3,0
21690,thisand,2,0
22525,ukrainetonight,1,0
22031,torieslord,1,0
3140,careerthe,1,0
3411,changedhe,1,0
8992,god,5,0
10151,howe,1,0
15435,patriotshe,1,0
20913,superficial,1,0
2114,bloodthirsty,1,0
10,abbotnigel,1,0
22158,trago,1,0
8,abbot,3,0
2597,bstkeegan,1,0
6822,electiongillian,1,0
4306,confidentasked,1,0
21866,timescales,1,0
1043,arebut,1,0
5843,determining,1,0
18681,saidshe,4,0
9208,greening,1,0
4742,counterbalanced,1,0
14957,overallshe,1,0
14615,onus,1,0
21777,thumb,7,0
16538,presidentmr,1,0
11266,itvhe,1,0
8926,giorgia,2,0
13136,meloni,1,0
15672,phillipsonit,1,0
16531,preserving,1,0
18248,rightsthey,1,0
18690,saidtheir,1,0
3765,classnigel,1,0
3760,classasked,1,0
1210,assimilating,1,0
6024,disastermy,1,0
14079,nhshe,2,0
5614,deliveryat,1,0
4177,competencelabour,1,0
22847,untrue,1,0
8396,forwardand,1,0
6243,dogma,2,0
12394,livinghe,2,0
19420,sexhe,1,0
11762,labourin,1,0
5785,deservesso,1,0
7821,familymr,1,0
11267,itvnigel,1,0
3155,carla,6,0
16514,prerecorded,1,0
10086,horton,1,0
2530,bstbacklog,1,0
17482,reelectedthere,2,0
24236,wouldhe,1,0
18973,schoolsir,1,0
18965,schoolhe,1,0
3573,childive,1,0
1091,aroundhe,1,0
9681,heatonharrischris,1,0
19694,sigsworththe,1,0
2716,bufferedi,1,0
19607,showdownsir,2,0
20389,starmerlabour,2,0
7169,enoughi,1,0
7182,ensured,3,0
13885,natochallenged,1,0
15604,permanentbut,1,0
13886,natohe,1,0
11249,itso,1,0
1754,beforehe,1,0
14867,outbreak,2,0
21623,thereand,1,0
20394,starmerrishi,1,0
2271,bothering,2,0
18815,sayinghe,2,0
5897,diagnosisrishi,1,0
5898,diagnosisthe,1,0
17093,quickerwere,1,0
14550,oncologist,1,0
22155,tragedyasked,1,0
9839,highrishi,1,0
9817,highasked,1,0
9826,highhe,1,0
13271,migrationrishi,1,0
11232,itlets,1,0
1752,beforebut,1,0
2591,bstits,1,0
24190,worldhe,3,0
5226,datehe,1,0
12263,lighthe,1,0
2545,bstclegg,1,0
15482,peculiar,4,0
9917,historysir,1,0
7170,enoughit,1,0
2392,brexitsir,1,0
6655,economybut,2,0
19605,showdownboth,1,0
2579,bstgreen,1,0
2177,boiler,2,0
16968,pumpthe,1,0
16965,pumpbut,1,0
18146,revisit,1,0
14989,overread,1,0
2628,bstparents,1,0
22048,toriesunder,1,0
3767,classroomdont,1,0
15742,pictwittercomivzpmlzl,1,0
8373,formulasir,1,0
8371,formulameanwhile,1,0
2570,bstformer,2,0
5219,dateandrea,1,0
12007,leadsom,1,0
3845,cloudshe,1,0
3842,cloud,2,0
16595,principleshe,1,0
2637,bstpresident,1,0
20717,stubb,1,0
12885,marr,1,0
21473,territorial,2,0
22524,ukrainethere,1,0
2639,bstprominent,1,0
17113,quits,1,0
1911,betrayal,1,0
18237,rightsa,1,0
1912,betrayed,7,0
24267,writesjoan,1,0
3969,columnist,6,0
9794,hershe,1,0
17817,repliedlabour,1,0
938,appease,3,0
22200,transidentified,1,0
18879,scandaljames,1,0
19721,sin,2,1
22897,uploaded,1,0
22702,unforgivablehe,1,0
2118,blossom,1,0
8818,generallyjames,1,0
16189,pollrishi,1,0
8708,gamblegate,2,0
19614,showna,1,0
16259,populationover,1,0
12,abbotts,1,0
15347,partynew,1,0
15788,pictwittercomuydarutj,1,0
23843,widders,2,0
2265,boston,10,0
19797,skegnessann,1,0
23841,widdecombe,4,0
19796,skegness,7,0
21323,taxithe,1,0
21317,taxi,2,0
19596,shouting,9,0
3365,chairmanmr,1,0
37,aboutann,2,0
21324,taxiwatch,1,0
